"id","X1","Y1","X2","Y2","Fill","Stroke","StrokeWidth","StrokeLineJoin","StrokeMiterLimit","SS_Table"
"1499","304.633","601.031","302.870","599.371",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1500","293.158","578.794","291.413","580.473",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1501","292.598","555.424","290.176","555.451",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1502","292.598","523.170","290.176","523.197",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1503","284.716","510.141","283.558","508.014",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1504","292.989","492.798","291.244","494.477",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1505","278.567","514.052","277.431","511.913",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1506","276.160","541.610","273.738","541.638",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1507","277.569","572.084","274.338","572.072",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1508","277.520","599.272","275.422","600.484",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1509","267.451","627.107","265.290","626.014",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1510","256.828","650.251","254.667","649.157",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1511","245.875","642.277","243.714","641.184",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1512","256.199","621.019","254.436","619.358",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1513","262.134","600.708","260.371","599.048",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1514","258.509","590.287","257.375","588.147",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1515","249.538","579.897","248.404","577.758",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1516","230.705","599.758","232.607","598.259",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1517","263.047","558.874","260.625","558.901",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1518","261.207","530.324","258.785","530.352",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1519","265.733","494.070","265.710","491.648",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1520","303.502","438.313","301.799","436.592",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1521","313.601","447.613","311.898","445.893",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1522","298.187","468.520","295.765","468.547",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1523","315.728","459.667","315.704","457.245",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1524","335.204","447.785","332.782","447.813",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1525","348.927","411.413","347.182","413.092",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1526","348.992","384.097","347.115","385.627",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1527","322.296","400.829","320.594","399.108",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1528","306.061","384.638","306.037","382.216",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1529","292.337","623.860","289.915","623.888",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1530","291.875","652.164","289.453","652.191",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1531","304.042","647.706","302.280","646.046",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1532","312.866","665.692","311.103","664.032",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1533","326.016","639.701","325.161","641.968",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1534","314.369","680.076","312.330","681.383",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1535","296.692","700.870","294.321","701.363",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1536","286.920","723.582","284.881","724.889",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1537","277.002","702.573","277.030","700.153",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1538","261.604","719.189","259.595","717.836",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1539","242.457","742.386","242.431","739.958",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1540","243.822","718.810","241.813","717.456",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1541","259.982","698.863","260.010","696.443",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1542","252.612","687.573","252.640","685.153",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1543","227.472","688.167","227.500","685.747",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1544","241.538","672.805","241.566","670.385",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1545","264.411","669.093","262.648","667.433",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1546","278.241","640.564","275.819","640.592",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1547","269.756","433.878","267.484","433.040",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1548","251.149","470.683","249.447","468.962",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1549","248.528","499.143","246.646","500.667",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1550","249.537","538.483","247.115","538.511",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1551","249.463","566.427","247.041","566.454",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1552","235.269","557.738","232.847","557.766",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1553","237.033","534.212","234.185","537.524",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1554","212.595","535.423","212.572","533.001",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1555","199.132","520.872","197.996","518.733",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1556","230.596","520.249","229.460","518.110",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1557","235.964","497.781","233.542","497.809",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1558","225.734","493.346","224.971","495.645",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1559","228.904","464.829","227.202","463.108",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1560","247.778","447.544","245.613","446.462",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1561","251.627","421.680","250.663","423.902",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1562","224.247","455.602","222.623","453.807",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1563","205.006","467.980","202.840","466.898",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1564","196.123","471.583","193.957","470.501",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1565","205.387","480.209","204.624","482.508",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1566","203.753","501.582","201.331","501.609",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1567","188.660","490.892","187.896","493.190",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1568","184.881","513.599","182.459","513.626",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1569","185.953","546.104","184.519","548.056",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1570","186.819","577.222","184.397","577.249",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1571","184.694","605.757","182.272","605.784",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1572","171.385","611.274","168.963","611.302",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1573","168.926","577.249","166.504","577.276",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1574","170.960","544.929","168.538","544.956",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1575","171.237","511.015","169.687","512.876",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1576","154.193","513.467","152.811","511.479",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1577","126.774","517.234","124.352","517.262",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1578","151.764","498.803","150.382","496.814",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1579","175.674","484.381","173.606","483.122",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1580","184.851","456.899","182.429","456.927",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1581","165.238","450.969","164.414","448.691",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1582","149.900","441.497","149.076","439.220",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1583","172.064","431.402","169.642","431.430",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1584","165.638","405.961","164.014","404.166",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1585","184.881","401.146","182.459","401.173",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1586","168.298","390.183","168.320","386.830",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1587","151.488","389.717","151.464","387.295",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1588","131.142","396.325","129.518","394.530",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1589","100.422","397.140","99.289","399.280",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1590","79.515","389.402","79.491","386.980",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1591","45.087","390.865","43.954","393.005",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1592","40.624","355.708","39.050","357.550",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1593","18.512","356.588","18.488","354.167",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1594","27.940","338.816","26.842","336.660",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1595","29.908","168.383","27.486","168.411",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1596","277.998","474.855","275.576","474.883",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1597","533.154","594.632","530.732","594.659",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1598","116.985","80.000","116.930","77.573",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1599","474.407","56.654","472.408","55.278",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1600","462.811","470.957","460.389","470.984",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1601","536.009","619.590","534.886","621.735",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1602","556.992","641.264","554.570","641.291",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1603","528.879","635.797","526.758","636.965",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1604","471.839","624.158","470.294","622.293",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1605","492.001","608.426","489.995","607.067",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1606","467.265","606.449","465.259","605.091",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1607","452.208","613.567","451.313","611.316",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1608","571.842","643.882","569.420","643.909",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1609","585.763","649.527","583.341","649.555",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1610","570.631","673.914","568.677","672.483",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1611","589.393","673.808","587.299","672.591",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1612","512.046","633.731","511.411","631.396",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1613","481.714","645.351","481.079","643.015",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1614","553.579","588.106","552.944","585.771",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1615","462.729","644.979","464.485","643.313",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1616","414.609","438.461","412.191","438.331",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1617","477.979","671.830","475.939","673.137",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1618","451.889","624.491","449.806","623.256",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1619","488.649","689.865","486.610","691.172",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1620","503.628","691.793","501.206","691.820",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1621","413.268","472.984","410.850","472.854",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1622","362.393","392.450","359.975","392.320",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1623","402.111","625.977","400.901","623.881",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1624","383.774","530.034","381.769","528.676",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1625","376.855","553.621","374.734","554.789",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1626","520.549","676.768","518.171","677.230",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1627","531.521","706.798","529.108","707.014",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1628","519.952","729.385","517.665","730.182",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1629","506.284","725.551","504.245","726.857",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1630","477.791","699.584","475.752","700.891",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1631","460.699","670.077","458.660","671.384",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1632","444.031","641.015","441.992","642.321",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1633","423.974","634.434","424.120","636.852",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1634","403.442","643.849","401.826","641.725",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1635","424.745","606.021","421.432","605.519",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1636","424.590","582.156","424.146","584.234",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1637","444.725","606.274","444.814","608.694",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1638","434.912","568.516","434.118","570.804",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1639","406.210","574.033","404.814","576.013",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1640","392.073","547.038","389.653","547.123",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1641","414.459","530.119","412.420","531.426",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1642","397.099","532.100","394.698","531.774",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1643","403.354","506.171","403.661","508.573",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1644","362.489","420.233","360.108","420.677",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1645","376.604","453.226","374.189","453.397",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1646","379.846","478.254","377.432","478.426",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1647","376.604","505.540","374.189","505.712",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1648","364.053","442.127","361.633","442.147",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1649","326.605","590.983","325.396","588.888",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1650","377.002","531.340","374.588","531.512",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1651","363.121","714.484","360.701","714.490",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1652","348.670","695.652","346.250","695.658",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1653","376.606","576.521","374.187","576.527",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1654","376.172","600.990","373.752","600.996",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1655","376.479","629.099","374.313","628.019",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1656","378.794","650.842","376.374","650.848",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1657","376.606","675.948","374.187","675.954",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1658","376.606","703.225","374.187","703.230",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1659","378.794","731.581","376.374","731.587",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1660","374.972","761.340","373.023","759.904",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1661","363.121","736.078","360.701","736.084",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1662","363.121","687.653","360.701","687.659",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1663","363.471","662.184","361.051","662.189",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1664","363.289","632.830","360.869","632.836",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1665","361.437","602.231","359.017","602.237",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1666","363.479","573.563","361.060","573.569",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1667","363.450","541.965","361.089","542.496",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1668","361.463","518.210","359.043","518.216",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1669","362.720","488.435","360.300","488.440",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1670","363.548","464.943","361.128","464.949",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1671","348.614","456.181","346.194","456.187",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1672","348.614","486.127","346.194","486.133",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1673","351.321","515.663","348.901","515.669",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1674","348.273","541.039","346.293","542.431",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1675","348.670","568.734","346.250","568.740",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1676","350.452","597.853","348.129","598.530",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1677","348.614","629.956","346.194","629.962",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1678","347.815","650.845","345.396","650.851",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1679","348.002","674.052","345.582","674.058",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1680","348.493","721.912","346.073","721.918",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1681","348.614","750.559","346.194","750.564",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1682","334.899","764.890","332.479","764.896",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1683","332.409","737.599","329.989","737.604",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1684","332.409","712.731","329.989","712.737",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1685","334.899","688.212","332.479","688.218",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1686","334.769","659.389","332.349","659.395",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1687","335.333","630.892","332.913","630.897",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1688","333.896","609.299","332.740","611.425",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1689","335.776","574.896","333.356","574.902",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1690","335.203","552.157","332.783","552.163",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1691","332.165","528.829","329.745","528.835",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1692","335.073","505.060","332.653","505.065",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1693","335.521","481.254","333.705","483.344",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1694","324.438","469.799","322.483","471.225",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1695","307.979","483.021","305.912","481.763",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1696","305.711","512.913","303.291","512.919",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1697","453.291","581.187","450.871","581.192",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1698","486.734","78.271","484.309","78.309",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1699","491.705","92.422","491.531","90.001",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1700","488.348","106.228","486.695","104.451",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1701","488.582","123.885","490.223","122.096",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1702","468.779","139.749","470.420","137.960",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1703","456.468","146.115","458.579","144.918",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1704","456.310","169.653","458.734","169.537",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1705","487.555","162.920","485.865","161.177",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1706","509.321","141.875","507.632","140.132",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1707","513.228","112.257","510.802","112.227",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1708","526.566","115.092","524.141","115.062",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1709","536.577","123.210","538.218","121.421",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1710","534.627","137.181","536.268","135.392",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1711","562.282","136.874","562.217","134.448",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1712","545.375","150.261","545.310","147.836",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1713","516.228","153.004","514.538","151.261",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1714","483.077","189.021","481.388","187.278",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1715","458.734","210.986","456.309","210.955",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1716","465.937","232.335","464.737","230.225",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1717","477.447","217.369","478.490","213.121",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1718","484.734","214.986","482.309","214.955",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1719","500.127","210.377","497.701","210.347",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1720","510.740","227.327","509.541","225.217",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1721","520.873","204.258","518.447","204.228",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1722","521.328","164.794","518.902","164.764",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1723","535.198","170.457","532.772","170.426",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1724","536.887","189.809","535.197","188.067",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1725","542.051","207.506","540.361","205.763",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1726","533.925","219.201","532.071","220.767",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1727","558.218","228.136","558.333","225.712",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1728","557.924","241.318","558.039","238.893",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1729","533.759","247.250","531.332","247.338",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1730","513.643","242.533","513.740","240.108",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1731","498.875","240.185","496.580","251.640",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1732","496.167","263.963","494.313","262.396",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1733","482.746","272.300","480.319","272.388",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1734","483.499","245.467","484.575","243.292",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1735","459.043","251.096","457.467","249.250",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1736","458.736","276.368","456.310","276.456",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1737","483.556","293.030","483.388","295.453",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1738","512.422","279.192","513.559","281.337",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1739","540.861","269.913","539.214","271.697",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1740","522.704","289.079","522.889","291.500",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1741","497.891","301.065","499.027","303.210",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1742","486.685","326.899","489.042","327.477",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1743","508.103","344.752","506.707","346.738",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1744","541.177","352.800","541.235","355.227",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1745","555.189","367.075","555.248","369.502",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1746","528.922","367.608","528.980","370.035",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1747","516.954","386.340","514.650","387.104",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1748","506.447","367.828","505.052","369.815",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1749","494.295","352.170","492.900","354.156",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1750","472.277","340.989","473.643","342.996",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1751","460.893","361.990","458.468","362.127",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1752","446.029","348.038","448.457","348.088",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1753","436.336","343.540","435.039","341.487",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1754","416.453","373.232","414.027","373.347",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1755","437.723","393.598","437.590","391.173",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1756","475.813","390.715","473.625","389.661",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1757","471.316","365.589","469.676","367.381",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1758","491.964","360.525","489.691","361.380",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1759","488.389","390.063","486.075","390.803",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1760","515.597","391.666","515.656","394.093",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1761","544.479","391.175","544.677","393.596",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1762","568.489","404.122","570.025","406.005",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1763","541.748","404.794","541.946","407.215",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1764","510.880","406.488","512.363","408.411",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1765","488.736","415.141","486.308","415.166",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1766","491.498","442.750","489.069","442.775",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1767","472.618","442.864","470.890","444.570",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1768","475.928","415.141","473.499","415.166",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1769","446.944","409.725","448.110","407.594",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1770","429.776","409.250","427.434","409.889",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1771","529.260","422.719","527.732","420.831",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1772","554.694","420.236","554.893","422.657",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1773","579.589","411.843","578.062","409.955",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1774","583.767","388.039","586.195","388.042",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1775","588.146","364.998","586.619","363.111",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1776","584.836","334.836","587.265","334.838",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1777","582.852","308.658","585.280","308.661",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1778","583.337","286.935","585.766","286.937",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1779","598.226","263.147","596.806","265.118",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1780","598.226","293.871","600.654","293.873",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1781","597.798","322.989","600.037","322.049",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
"1782","597.703","346.175","600.132","346.178",,"#221F1F","0.250","round","10.000","HUMAN_LSU"
